timestamp,cpu_utilization,memory_usage,storage_usage,workload,Resource Allocation
2024-08-25 19:00:00,22.288633133548167,13.259278430517618,50.25959836185703,61.63919894464371,28.20985286067571
2022-10-25 08:00:00,84.86831805391232,38.7930420056299,70.21509504470522,100.0,61.055001370491
2024-04-03 23:00:00,58.82051581767743,81.8300090974419,72.6900230655187,100.0,72.2580875700255
2023-09-03 04:00:00,64.3544139709445,64.07279500162322,90.4039265644743,100.0,72.4250699466898
2022-08-09 00:00:00,98.53900784367951,15.855368886430904,,100.0,55.86493225804254
2023-03-21 19:00:00,65.4310206691091,25.665823667159152,,84.7476454409072,56.83451108575307
2022-04-14 12:00:00,,84.61733133795835,90.7544620634736,100.0,78.17799240295447
2024-09-14 02:00:00,47.80984774460026,48.45877727543412,70.59423835764292,92.5562436341381,56.11972997819343
2022-10-04 17:00:00,80.43524743482514,56.178187822764144,,100.0,69.89849376452707
2024-06-20 20:00:00,37.47872813263879,79.19419432081231,47.507578645372405,94.24924979036308,58.15516667364308
2023-01-20 19:00:00,,20.75941927519664,73.78879070915498,62.631289989510655,41.84135372971294
2023-11-09 15:00:00,53.53936323413229,52.08998311200113,78.49618426223581,90.26364176169218,60.99054726537909
2023-09-30 04:00:00,58.609206856178005,90.00832251794468,,100.0,66.4494532834103
2024-05-17 19:00:00,41.79098015663519,,65.64936795727624,86.72000502223067,63.10326997977363
2023-10-02 12:00:00,21.15400383459413,70.76814567750344,51.25814603912701,76.06540006612614,
2024-03-17 21:00:00,156.3729193439257,49.61001079329634,75.28983985092685,272.0350470689682,98.26283069358242
2024-07-08 20:00:00,53.1441847529252,75.04184062319916,61.18483430745907,93.95187067755433,64.27002024416495
2022-10-05 18:00:00,43.39946523364575,40.6829999583842,94.0204137497392,71.9770490658439,57.77872903298522
2022-12-11 14:00:00,39.17290838623784,61.28181842522303,73.92296377024812,79.50500444171934,58.89409940706902
2022-11-12 05:00:00,,19.29441061036469,,100.0,57.8635641141629
2023-01-21 13:00:00,32.603388316783224,40.70635567743211,85.87761401295242,72.61135592025231,
2022-11-11 19:00:00,50.17857394131428,26.403593500616967,88.47615612836796,79.69041520284922,52.90913614771155
2024-01-31 18:00:00,73.82746222866595,74.79094839252913,79.87011488277197,100.0,75.11286635473822
2022-06-24 16:00:00,59.97306561607758,47.56905272737584,60.79251351641621,98.0147801197555,55.78766122490144
2022-05-22 17:00:00,26.97955783388623,55.763092907439486,,76.10620609566612,59.2166347829571
2023-03-03 01:00:00,48.66212945273523,38.09328451446567,62.61791668620818,97.83706250457314,50.41488555599178
2023-01-19 23:00:00,34.75856080662292,29.63359698893548,95.90587172730832,83.16827014643505,53.50599240070183
2022-12-27 04:00:00,53.339530767290775,42.11847510588345,95.5700682229885,100.0,63.600339686697794
2022-08-24 10:00:00,78.32343853876712,,78.81512521937772,100.0,62.82382434431644
2023-05-16 07:00:00,70.41480131351862,66.11910938852998,67.94027257430557,100.0,67.36517986970202
2023-05-13 02:00:00,56.13062867333819,16.478338938255572,61.00965575493068,91.16304582219855,42.85428498735652
2022-09-07 11:00:00,92.97676213891867,,92.04678177069384,100.0,77.58986765952662
2024-11-28 10:00:00,76.87517219118365,38.82115940586979,78.82407365315403,100.0,62.10663541299756
2022-04-10 07:00:00,52.01686925373935,56.45365898165879,,100.0,63.75481843214086
2023-05-16 11:00:00,27.155041647729163,39.46111228506467,,84.65726574681644,57.162266559339415
2023-10-28 04:00:00,52.46377941938226,49.61001079329634,75.28983985092685,100.0,59.73488716514133
2024-11-20 12:00:00,50.12556383717564,22.188872281756787,78.65611302678238,85.82365213874796,48.77915886472618
2023-09-02 01:00:00,31.83813457446123,58.72022444359408,88.69850959482172,96.9847923956396,62.69810231871927
2022-03-16 19:00:00,22.780569943489525,40.43673292283052,91.32626231857871,62.38025692135809,51.50659055446846
2024-01-23 08:00:00,82.97933648413198,62.12246092253774,44.91566358012051,100.0,61.27620416999275
2022-09-22 11:00:00,96.02725424882878,38.9303631677556,60.97190132615553,100.0,60.53135289759773
2023-02-23 06:00:00,50.62190829700612,41.87062800133512,74.17439879094785,100.0,56.1145745503885
2023-11-21 10:00:00,85.87669427381223,50.46533439069741,43.90747741464271,100.0,57.2363084233145
2023-08-08 06:00:00,,80.51152992138395,65.06400910388963,96.83651641962554,
2022-05-31 07:00:00,42.47156721089307,64.18437987613312,93.44615423120176,100.0,68.8098580748196
2022-07-07 11:00:00,53.51946988164411,75.39775410536433,93.44881203460696,100.0,
2022-12-15 11:00:00,47.71568437838155,41.04343542519463,,91.35112436016036,61.64699080160144
2022-12-10 15:00:00,59.12568454686788,,68.83852667503727,95.61474483284596,64.06806362826123
2024-12-23 23:00:00,84.8240567527255,48.94225088075362,60.22572235940407,100.0,61.59882881164253
2024-02-16 20:00:00,80.37662488073423,69.2676612531971,,100.0,66.26166416151955
2024-05-24 09:00:00,25.72495963212678,45.287090520715445,42.0196946755749,86.51118254541288,40.5823239664319
2024-11-16 04:00:00,55.92356149846612,31.12653605223555,94.14440508692716,100.0,59.59815659418612
2023-03-01 18:00:00,23.26209801067344,65.99764953618548,,72.08353439460824,55.55504630758456
2024-08-17 01:00:00,53.929097547959536,39.507341079725606,46.99044232436706,96.65457299854228,46.99601983453309
2024-10-17 06:00:00,33.66836627932346,28.88991596040411,73.98441568001222,90.0226283759136,46.66937393886767
2024-06-13 23:00:00,41.71181121090983,34.098096618354,85.5730196791349,89.97284239174957,54.00800251864032
2024-12-03 10:00:00,49.49221614415084,19.44708962526797,65.21901590776037,86.22031231688861,43.3884378372723
2023-08-12 18:00:00,2.91182158032348,70.45751934706205,55.78390786878852,66.35283852737842,47.51069606140345
2023-05-06 00:00:00,,18.116910820034622,59.79910608865527,89.83222668862055,43.09886247301375
2022-04-06 18:00:00,25.97652355244616,50.89798799062342,91.40422307633534,74.1075609913354,57.27583767351725
2024-08-24 09:00:00,37.53818515951615,34.62297176904729,,90.31018576988814,48.841006625773645
2024-06-09 02:00:00,47.31943782029703,26.468468839637445,53.16932029110589,90.65912617875333,42.15798147241802
2024-01-25 17:00:00,53.6395364904773,78.59509516929604,,100.0,63.981331898177
2022-01-13 17:00:00,89.1588138198045,78.48406199932737,94.445781781034,100.0,84.3995353489762
2022-07-23 09:00:00,,67.47872748042224,75.40406092863626,100.0,67.47018655431764
2023-03-10 04:00:00,44.91861813734717,34.2205684071385,,93.52631686106244,51.27662800070182
2024-01-14 02:00:00,45.35735807586053,52.620595511018266,,99.83582746347165,60.09080201411796
2024-05-29 18:00:00,52.46377941938226,,75.28983985092685,66.52864799917083,56.57893078101266
2024-06-10 22:00:00,,35.48886317759513,56.7729103760457,100.0,56.29460554021622
2024-05-29 08:00:00,24.85926479982956,,60.298941367160246,99.01291017237232,50.13943458927281
2022-05-21 16:00:00,80.22295200374458,40.4070697320616,102.00016935831307,100.0,70.73779276420105
2023-10-26 08:00:00,,40.85567383936641,84.86064601747725,100.0,
2023-12-20 14:00:00,9.744571248076022,60.192867424800646,50.281846043762826,64.93418444325859,43.30328146259031
2024-01-22 00:00:00,67.0175503021646,68.95578063790475,78.42879723215253,100.0,71.02344090554641
2023-07-27 01:00:00,,57.77200155948204,87.5404534524575,82.10461532324622,57.4058290458954
2024-01-28 19:00:00,72.76006966970557,43.978246325110334,52.52390936040618,98.52631071219103,54.6256824940966
2022-11-17 15:00:00,,38.09899224808187,70.74858786145325,100.0,57.365377633306046
2024-06-06 17:00:00,83.7325017195846,38.57128321983816,77.4582837233805,95.94086098085346,62.60852064586437
2022-12-03 16:00:00,37.542798784282326,18.53208811811531,83.6853271754191,65.93823052857874,
2023-07-09 11:00:00,74.19666834047979,48.26851968444412,75.77305318819883,100.0,64.0162882365864
2023-09-24 04:00:00,77.5193897265321,88.08278177989712,,100.0,74.49856558558483
2022-02-27 18:00:00,76.64229875930684,82.31722843129121,76.44134190460211,100.0,77.41319892766067
2023-09-04 00:00:00,12.400192909630247,29.99561143842925,79.87174063478564,70.5776752491665,42.587194258319535
2022-07-18 11:00:00,39.79632894106389,,64.44917666635006,90.6558872748912,49.47468583255748
2022-11-17 12:00:00,34.29346623231202,25.359744664762047,72.57545259607696,85.64901866103185,44.64074983730766
2024-10-22 04:00:00,87.30837022868373,29.00365297918195,68.58682187814085,100.0,57.39263454827482
2023-01-27 04:00:00,44.76799132243294,39.71652197656493,77.22400485535131,100.0,55.04148915117249
2023-02-01 21:00:00,44.17558610025324,47.10140168412142,105.132339263633,79.46777020102894,64.58555240650938
2024-09-04 10:00:00,38.148619387524704,44.66795814440284,44.7734884689148,91.62549745330568,
2024-07-28 00:00:00,46.41375223602806,,75.40213024768076,89.48891760907725,61.9724508310925
2023-01-16 08:00:00,,15.3587742237732,88.63603987493708,100.0,54.07312359291559
2023-11-12 20:00:00,5.958722993565006,74.28454369634923,44.4167894293117,66.45939641518119,45.995884506583536
2024-07-05 16:00:00,81.16677165185557,57.44111608103877,54.5322068248456,100.0,62.1665606440702
2024-11-07 12:00:00,72.67421150924311,55.8000719713072,69.11823849881499,100.0,64.42158576992868
2022-05-21 02:00:00,52.46377941938226,49.61001079329634,,100.0,59.747712920354665
2023-09-29 00:00:00,53.66046122347679,79.02384768394688,90.64890809831154,100.0,75.76824089218047
2024-01-02 06:00:00,42.98222582522008,94.13126650817574,55.248565611312,100.0,67.94441277259911
2022-06-21 20:00:00,83.33193438790865,25.010795254136056,102.35175471243602,100.0,65.8207643012428
2022-08-12 19:00:00,47.13788508586312,37.80146927162822,,74.3359779999558,50.13959504665252
2023-09-10 06:00:00,48.92877966771924,,55.31338967248904,100.0,63.68739090194398
2024-09-12 20:00:00,,37.38148733928875,48.80820526264869,81.87014291298406,44.57024863892314
2023-07-22 19:00:00,,78.54575438143132,57.22616269417514,72.96338166470967,51.7205050644241
2022-07-21 08:00:00,71.5141926238391,72.02302400839473,106.70024238924393,100.0,
2024-08-16 20:00:00,42.287791268204415,,48.368902862465326,86.2542378541931,48.910005010714265
2022-02-23 09:00:00,70.62758119777828,82.58611894950059,98.37230868614492,100.0,83.17913858308357
2022-04-27 14:00:00,96.92257532110712,62.2468388433552,94.02356369709614,100.0,79.89918616525543
2023-03-07 11:00:00,51.08487487500226,60.51718670331012,94.87390963508024,98.73123760365212,69.60035953288644
2023-12-11 06:00:00,45.68015934663879,,71.83505806310538,100.0,66.09588046637043
2024-07-20 13:00:00,30.39009661884043,56.516873764524654,79.85729359278895,88.75549010404713,57.9992586599664
2022-05-04 16:00:00,94.50757655582407,61.37038694792362,94.28674988493545,100.0,79.14775648034383
2023-03-14 12:00:00,7.165245787832123,40.4736023903077,76.10234043279111,74.1478339137982,44.49480162551251
2024-02-04 08:00:00,,53.24618672681039,61.029324889381314,97.70825603602034,56.524890264702805
2024-09-01 23:00:00,32.0182588521532,52.485186761691246,87.6558225198379,75.85095874486619,
2023-02-12 05:00:00,40.18653705288216,35.86280028987454,,93.46776206801708,61.17370727167282
2024-04-09 13:00:00,80.29631556953504,,52.72497189934362,100.0,55.28369982963056
2022-12-17 16:00:00,73.29064347363635,15.01808422429374,107.89135534042464,89.49569601463617,60.72298562340409
2024-12-12 07:00:00,65.77864178861128,47.86500239396743,59.572176621339366,100.0,56.93125525194799
2023-12-19 23:00:00,57.848385004596,82.16768069826207,42.97838409985061,100.0,62.7187619803731
2024-01-31 14:00:00,79.0286007413206,61.905042118840335,76.94992402742425,100.0,70.48699100872246
2024-12-10 02:00:00,64.51149760185092,39.15929441185571,72.06937618628803,100.0,
2023-07-14 08:00:00,,43.308715696441176,67.89287570272819,100.0,58.74791781219575
2024-04-05 18:00:00,46.00166268009642,82.19101228898577,41.23755921353335,100.0,59.65340666729424
2024-10-15 03:00:00,,57.22935210479677,64.50081819583544,92.07394705621655,52.273369506106285
2024-01-27 03:00:00,,66.47743603458291,85.50773407053516,100.0,66.2611678258162
2023-11-09 23:00:00,64.39344379838379,,57.33520967541298,100.0,66.79916851565442
2024-06-08 07:00:00,66.64788100872819,,48.75505193443488,100.0,58.6123947149128
2022-02-04 19:00:00,46.46142466417449,67.67513919013311,79.93466117017296,89.69121195533654,65.67963948133837
2024-04-10 19:00:00,31.00116765820769,58.65861041798948,47.6479890823817,77.80348943588231,47.64892909657856
2023-04-14 04:00:00,44.5936127756958,31.34558866235212,70.141648693787,88.25245931019754,48.5517944926443
2022-07-08 08:00:00,52.46377941938226,49.61001079329634,75.28983985092685,100.0,59.7353937456593
2023-12-23 17:00:00,9.514331572000962,87.1106982117908,54.56589937399874,79.09783713675515,55.9351986217185
2022-01-28 08:00:00,35.030951284480075,68.52640766661803,100.23475136320852,100.0,70.9708531806513
2024-11-27 10:00:00,46.93961661969917,7.594593601611791,,82.23827168187013,45.05888642738788
