timestamp,cpu_utilization,memory_usage,storage_usage,workload,Resource Allocation,predicted_workload
2024-06-20 06:00:00,87.53235459943595,,81.19975296196127,100.0,,99.476555
2024-07-08 08:00:00,77.44605457633094,53.32989286898557,88.71462807230165,100.0,70.70907679837946,100.006035
2024-10-22 08:00:00,57.27678834960391,33.92469781820488,70.0914356116074,98.12036451296262,53.12519227752045,88.700325
2024-06-07 11:00:00,96.99030414870413,23.80778277532218,46.618430478,100.0,50.53916706824066,96.36767
2023-05-13 22:00:00,80.38299863134739,73.26664555595787,96.46760407035002,100.0,81.22887495721801,100.51267
2024-07-11 12:00:00,60.67707965131536,45.341798278346864,44.3994875859185,95.52491105175751,49.63075888535511,89.014915
2022-02-07 05:00:00,44.92000396196913,60.471600404866855,68.348404850963,100.0,59.93533741826742,87.65896
2022-05-02 12:00:00,77.99999209636704,,79.89410289357717,100.0,69.06127587685158,96.59431
2024-04-24 03:00:00,58.90630272729905,83.26710543143874,56.390181682142185,100.0,,99.54197
2024-11-22 01:00:00,36.51026436080481,30.180184895104084,49.46531471909744,88.47082954821259,39.80340933846517,79.80597
2024-06-25 23:00:00,81.96217572187685,76.4204617976636,88.4178673220159,100.0,,89.96589
2024-08-27 16:00:00,63.92054590024256,19.306453384377846,54.04699200382906,80.71519118825552,42.33730301277453,88.40417
2023-10-19 05:00:00,7.059108804119761,46.01321310453429,49.30908967989995,74.90255848694677,38.08891697508977,78.570305
2023-09-21 01:00:00,4.517144621660355,88.89562829257811,54.88334190990943,90.04707411138449,56.679601654985824,91.6823
2022-05-21 17:00:00,34.373903507565004,59.06719770423565,84.50091781393286,73.86255417836806,59.829996764650346,72.28673
2023-08-30 06:00:00,25.848484396940545,79.39202870116775,,95.23701279638225,58.83711328715739,86.610535
2023-04-23 23:00:00,18.998243926318963,33.15788150554178,98.4485783264062,68.13537795799658,50.8330682830175,74.22447
2023-01-28 16:00:00,83.59748943404323,55.01004317688229,70.23933287716932,100.0,66.75401009306802,87.10032
2024-04-09 19:00:00,84.92593886778266,46.5898740921316,47.67298639530375,100.0,56.77148186007516,100.06263
2023-11-01 06:00:00,14.676156385264406,47.12021205205116,91.41093163943016,91.36707917343992,,87.63857
2024-10-18 11:00:00,33.27229802402472,45.78747652985883,67.12232178923841,85.75029112210744,50.30101257910279,99.82627
2022-05-25 10:00:00,55.87767268544664,29.33626634999038,67.30254948737273,95.2683666714468,49.93125188911717,95.12932
2022-10-28 19:00:00,88.24988224055626,41.71460434199809,,97.1090266231785,,85.1806
2024-01-14 23:00:00,90.86541014881185,79.09927522545384,66.28006859255704,100.0,76.00047023676618,100.15901
2022-10-12 19:00:00,28.907723779204908,52.60266543818363,90.91159763808024,67.58295091658708,57.71850319238832,99.9363
2022-11-28 06:00:00,88.90602531654656,26.14010996564628,70.28766050190168,100.0,57.22884102099974,99.703804
2024-05-06 12:00:00,51.140011752653,31.519931587643807,87.87719938740516,87.37175410513099,55.57556690993532,100.13674
2023-02-07 14:00:00,27.85529583996942,62.25607525366242,99.1163290689172,78.66508427029503,64.72478182823659,100.184265
2022-07-22 11:00:00,90.85303535261316,67.37903278894089,106.50945437936608,100.0,84.47493195700127,100.31993
2024-01-16 03:00:00,63.6279524817868,41.05327477289142,55.68775116065077,100.0,52.74044649474662,99.31108
2024-12-31 11:00:00,33.75155017797029,52.48546804639616,59.29504649192985,91.22913289933948,50.89409916349013,99.993286
2023-10-25 05:00:00,51.48521706892046,,86.86073885545277,100.0,77.99954705955831,99.71674
2022-07-01 13:00:00,70.05159521133983,76.75275293645538,96.96414378459498,100.0,80.47627773004083,88.01326
2023-10-13 20:00:00,37.90903834185242,,91.5610716713132,93.30793121037736,,97.21832
2022-05-20 13:00:00,38.64027321631723,55.647971556483085,67.90778821598067,86.60538749849776,55.4238134263724,90.848526
2023-04-16 17:00:00,52.46377941938226,49.61001079329634,75.28983985092685,59.50935331963576,55.87341522396032,94.01361
2022-05-01 14:00:00,30.736047468127225,70.0284340091792,,86.99150188200304,61.64347278612416,89.647446
2024-08-08 17:00:00,30.966006858401155,16.221136732055477,78.36653864619426,60.73439554312777,40.005240756105415,86.51167
2023-05-12 15:00:00,68.3400738847043,62.92696166897005,94.52605163692732,100.0,74.19839699637579,97.1201
2023-08-12 14:00:00,55.84701272827911,61.84065983417939,,97.79536700866406,70.00917986441327,72.97848
2023-10-13 06:00:00,66.33624365726553,32.044400494409295,60.28377493346791,100.0,51.39086172402772,73.530876
2024-10-18 21:00:00,70.6070637520811,36.64070504324499,85.65993551351677,97.2992199604736,61.83342943857394,98.45988
2022-06-02 13:00:00,59.76838309427198,41.27156344278536,100.76063546709416,92.01392294909698,,85.983635
2024-10-29 06:00:00,18.771091184174114,47.92280960627697,85.60491206631795,89.01555974445508,54.1676045257685,92.316765
2023-06-24 20:00:00,77.88550863983639,71.05770456032957,81.4495577310717,100.0,75.11643499964202,99.644684
2022-11-24 23:00:00,15.718479853438724,47.37289036816962,85.95749565683224,80.56755559763671,52.647567351392745,99.19742
2022-06-24 02:00:00,46.128054561999534,70.86549182037538,101.0278337606334,100.0,74.46369489598075,98.719185
2022-05-20 16:00:00,91.95119417268978,70.6032010333496,103.38107507206502,100.0,84.89195558382706,97.10038
2024-08-20 09:00:00,75.47840172621407,,74.5309248081079,100.0,69.01753673803414,96.99489
2023-05-25 07:00:00,39.369151848026014,36.10091018051083,77.20280528247748,96.34076131148606,52.194836506470985,99.869286
2023-12-20 16:00:00,52.46377941938226,49.61001079329634,75.28983985092685,100.0,59.81279373741028,92.7853
2023-11-20 22:00:00,,64.67664916318867,,82.06426818011346,57.08519686349136,96.984146
2022-04-04 14:00:00,22.297821736689524,63.43623187585311,92.59153619208844,72.915642363154,61.39740496148859,100.2013
2022-09-01 21:00:00,52.46377941938226,49.61001079329634,75.28983985092685,100.0,59.73955234114934,100.00216
2023-06-14 07:00:00,,72.95884225487697,70.77902983535586,100.0,68.16041949517586,95.00474
2022-08-28 17:00:00,81.27684543539254,64.79955003581772,86.96019790927772,100.0,75.24253948125478,97.73315
2023-01-03 18:00:00,61.81595767633716,51.19766090116489,67.64567196576387,87.04180597245534,58.70572389412634,99.413956
2024-01-21 02:00:00,49.414669217290125,37.19180484590531,70.87209053120526,99.26312488954828,52.99272102930486,96.89044
2022-01-04 23:00:00,49.84396896011436,63.37055875227834,56.42452148952205,89.01178381006632,57.28105190153345,100.175606
2024-06-20 21:00:00,98.66938008505406,65.10309630692083,82.02750680612492,100.0,,100.01051
2024-07-02 22:00:00,81.36080970896332,61.62240157134651,52.57303466940623,100.0,63.13979452718383,65.37307
2022-11-27 06:00:00,81.23906620383572,40.17081350137758,83.0666501067132,100.0,64.87056958525017,74.95307
2022-01-16 07:00:00,83.73923365822861,92.24157512239708,,100.0,87.34329836438874,69.827675
2024-02-19 13:00:00,,54.44133206391058,62.403786823768,98.18031207640718,56.937782706882,97.86666
2023-12-27 11:00:00,37.48003103839848,40.29774146555704,55.86404411588428,81.06077865873705,45.085711621769846,72.7343
2023-01-01 18:00:00,,51.3891407985192,102.14507390359108,100.0,73.08153479177852,94.2384
2024-01-09 00:00:00,,77.93546663802326,,100.0,,89.15437
2023-06-28 09:00:00,51.297465035132674,27.91379406439908,70.98975317033224,93.79573449203976,49.532678513330936,91.72791
2022-11-17 21:00:00,73.79384985133846,54.93545102175633,,98.11940323489137,74.07409914776524,92.74507
2024-03-12 10:00:00,73.83320232948215,60.89386389518876,64.40415390793481,100.0,,99.510704
2023-06-29 04:00:00,,54.9525131074512,73.35662869871875,100.0,,100.17732
2024-12-10 18:00:00,39.1283656618927,38.39727287308368,57.98011666118479,68.05149866374545,44.23615105518783,99.40919
2024-01-24 20:00:00,22.203475983263854,43.63686270707444,,65.31878100164478,48.89199159122592,100.30235
2023-05-19 14:00:00,,31.710193958834346,,89.0144485291279,59.06523893646821,94.33698
2023-03-23 08:00:00,78.79841601537092,61.54654593747446,94.55858435677736,100.0,75.8873491045977,96.82259
2023-01-27 10:00:00,38.01827370418109,64.27267763013391,75.27732666405994,97.94264021029518,61.91568944704969,93.91651
2023-02-03 20:00:00,12.079389356998549,65.30391330286612,83.93678044978088,65.73148239474247,56.4388878312072,99.962524
2022-11-12 16:00:00,60.606041248801525,,103.3790332569132,69.1946632443291,51.85895212891436,90.827484
2022-10-21 09:00:00,47.38506328191558,14.389182549365644,93.74744488223622,87.74938583445024,50.31059030402532,99.98126
2023-02-06 11:00:00,,46.23401189681436,84.88687315035828,73.13875035258668,52.66069599553144,97.96261
2023-11-18 10:00:00,71.53573804445641,47.901589055220775,90.90105276044318,100.0,,93.1529
2022-04-04 09:00:00,19.967738340306745,81.85535678610256,79.26139098813766,96.53038275424272,65.75408940639794,91.89682
2023-03-18 21:00:00,20.50299579379032,40.82158762686851,80.08042984297659,58.20854474637365,47.22859426243385,92.676094
2023-10-07 08:00:00,69.48941832321803,31.899820741393498,94.398761579216,100.0,62.85232340756656,68.48769
2024-01-30 22:00:00,24.30672454737784,70.69995714666156,,78.98670022660785,60.343969287994526,76.71834
2024-05-06 08:00:00,22.411985472418305,43.86037225031767,44.82370973331268,87.27637977925464,40.2656971777758,78.94878
2022-05-10 02:00:00,19.622670496504533,85.40451545131677,87.20116710704244,91.74737069898056,69.05761355814172,68.26282
2023-08-11 11:00:00,72.17278155134714,70.69230395985836,56.77458659007216,100.0,65.91304032591219,87.71504
2024-09-09 22:00:00,60.77200907143698,48.974604421609946,70.90480014532923,95.67135846458623,59.45651583595442,68.18772
2023-07-13 02:00:00,4.433845105734687,62.9237614961846,62.16187233133679,78.33751783848732,48.2291068948288,75.90561
2024-11-22 22:00:00,92.1131339989688,11.2770312383956,91.49289297555862,100.0,59.12173193581806,99.32616
2022-10-27 20:00:00,25.82576598348407,45.79071133720815,85.45840545286973,72.82319712314174,53.294599977719066,89.176834
2022-04-23 02:00:00,60.68885046530925,68.58806551927393,95.2674105521194,100.0,,92.90251
2024-09-29 05:00:00,,10.031195902930245,51.19800997280798,78.34832519426618,28.841220262796533,98.85252
2022-09-11 04:00:00,44.0695388045788,13.231218236040997,109.43372704871402,82.67957964739234,53.63887283494701,90.3828
2023-07-12 02:00:00,68.24888746176417,59.10359486614826,63.6961520743332,100.0,62.96602284586222,99.54209
2024-08-09 15:00:00,27.328648710823813,67.67552300935536,46.06767651278801,75.93063307509249,49.553737581727,84.53234
2024-05-10 20:00:00,77.74413329306984,,41.66548074878977,100.0,62.85918196865559,100.218414
2024-03-25 00:00:00,55.10471704521688,82.21912319247583,86.33881162010468,100.0,,100.007195
2024-06-30 22:00:00,72.38026025106991,54.181910142224375,42.36986120826393,100.0,55.26260946788854,99.745964
2024-02-05 16:00:00,,53.11112846993872,71.04802313770014,96.28106007618604,65.08202284038241,92.022064
2023-07-21 03:00:00,13.698291508127896,,59.44276099536378,86.59855226601928,50.46563878482554,80.625046
2024-07-07 10:00:00,77.12027159944189,38.54478717079804,82.32343763401393,100.0,63.12285038487351,100.32859
2022-10-30 14:00:00,68.7342331212657,10.15675331635152,90.77122129331308,91.22049701719084,52.67503551356376,99.4299
2024-11-14 05:00:00,35.1597405219756,13.24520302576305,60.79361192752074,81.93319062328027,36.23567842659126,100.03065
2023-10-26 19:00:00,30.711327226719742,,66.67673833011725,84.79336318073317,,86.4331
2024-10-25 03:00:00,,63.65493159028977,57.01409143655744,100.0,58.586615090102974,76.89749
2024-06-20 11:00:00,25.29568439411177,50.74856209582849,84.4486607477526,76.17249039760065,55.03736457057131,100.06979
2024-07-29 22:00:00,26.94958666841211,31.343857953591723,88.75928083727338,75.32430580456618,49.447404944030126,98.32721
2024-05-01 13:00:00,85.33384731839597,,54.17980439431382,100.0,59.34331824220372,81.88982
2023-02-22 06:00:00,45.93914177784334,35.67238895611898,,100.0,61.84720267919814,68.161476
2023-12-20 15:00:00,71.3828822727685,39.55286781470456,65.82439022214731,97.2571566233859,56.7579032244832,89.22626
2022-03-21 17:00:00,45.79483654640211,40.058039138478506,93.5780119485611,82.33927778121641,58.86862332534355,98.3605
2024-11-13 16:00:00,14.303003884653268,50.58385779575858,59.9148797375094,59.8995508171718,43.27900919660576,97.797775
2023-09-26 02:00:00,22.443233372635955,,72.36587592489548,79.55626507520616,46.474947179826415,99.43725
2024-10-21 16:00:00,87.7585049226981,48.32164512672804,66.53576744213933,99.67780750358486,63.96097925570638,99.17768
2023-09-07 09:00:00,36.28334110538727,78.05069181486483,86.10004105438479,100.0,70.29347210617455,87.61266
2024-09-28 11:00:00,69.65572021525993,64.73990577444981,60.36076123754724,100.0,64.32431342949673,95.068306
2024-03-16 17:00:00,67.11124432791506,62.11914135089444,50.3446091499812,100.0,59.61760260610112,99.93712
2024-04-19 20:00:00,54.772396167970186,49.65813147991639,69.88491670287289,85.86903661842557,57.213159771251526,100.16839
2024-01-17 22:00:00,24.718134876937075,40.28581373293067,64.73123181593148,71.61319788003185,44.34220369736753,100.118416
2024-01-22 03:00:00,73.48146134365365,77.96543875046527,,100.0,67.10095433047285,94.41867
2022-10-26 23:00:00,53.48738159149706,46.90805708652868,81.3801315336413,95.37505986826324,60.48181389069739,100.399536
2023-05-17 23:00:00,79.43290807183789,44.93533184968093,80.12965441675185,100.0,65.31037570249354,100.39123
2024-01-28 22:00:00,,88.16884180045817,43.67795319053344,95.13186963590788,61.258021070949546,100.236206
2023-09-04 08:00:00,10.131804967940232,44.60187033357059,79.10479147482401,80.59748073940418,48.20770722834884,92.64239
2022-01-22 21:00:00,49.365464669132095,,55.91794272532994,90.08613231232076,66.46029715540254,100.205574
2024-10-03 00:00:00,29.93261710239853,15.480210555081154,87.33039583539598,75.35911834451267,43.77858865365083,99.760056
2023-06-16 17:00:00,49.74270983760036,65.90219325820506,70.52770712936587,96.76583018383216,63.39632251103829,91.228294
2022-03-26 12:00:00,37.16600064158622,42.40756982931895,95.64399504004284,86.07016841012054,58.93589728756723,79.5608
2023-02-16 04:00:00,,,,100.0,71.60428062488108,95.57183
2022-11-01 15:00:00,57.11414310861997,38.96250651252326,92.9120872294792,85.10614990978046,60.9824231923926,92.96654
2023-03-16 13:00:00,16.785649943032347,18.98495058900005,72.76960228945153,66.74120690195502,36.79125316042428,79.73119
2023-12-02 03:00:00,70.72701545228794,,59.6795956259792,100.0,65.96145958002018,98.458725
2023-05-03 09:00:00,75.5024090560728,34.81094325359529,58.96281373338242,100.0,53.96420972541057,99.41389
2024-11-11 07:00:00,53.111281015858445,46.42718987663568,94.91838393799608,100.0,64.94079744352756,98.37068
2022-11-23 08:00:00,29.78741013288625,18.831415617466483,86.97142782261395,85.39186045003459,45.784886525159024,82.49121
2024-11-13 08:00:00,52.46377941938226,49.61001079329634,,100.0,59.78425161090365,90.72137
2024-09-06 10:00:00,96.37264762041104,47.881650371756486,91.389749993091,100.0,,71.032
2022-04-29 17:00:00,47.21155509456636,28.98635288413051,81.80799100368182,74.66796714334339,,82.51817
2024-02-06 11:00:00,61.29203679898644,75.89603298332875,63.71243671751349,100.0,67.74033415605412,89.049515
2024-09-16 16:00:00,90.05579185002031,24.592411537990166,57.043252548964624,100.0,52.6725586249066,100.14947
2023-07-10 01:00:00,,76.59080303387235,88.49519614883937,87.72095292710176,67.39539774280142,95.69418
2023-12-16 06:00:00,56.30946268776773,91.603422084951,,100.0,68.87347465091938,93.49859
2024-11-09 07:00:00,81.41589001674812,,58.65196393339337,100.0,50.44162911652011,94.5577
2023-09-14 00:00:00,,49.049861721291904,81.25715919352898,92.87854276406703,62.18384365265139,99.39926
2024-12-12 14:00:00,68.21627123917793,10.790499072086888,75.1288303435632,90.11491184851812,47.67747935894753,97.928535
2022-05-01 00:00:00,45.10798319162159,,60.62664634709086,76.34042682266883,45.81461096202906,100.03665
2024-03-03 20:00:00,25.46171292205393,91.91968376105254,64.98848957589048,84.58804813351679,64.99284168163359,99.62619
2024-08-28 23:00:00,96.298442900254,58.417791131491335,66.47789649377911,100.0,69.58786697070168,90.68219
2022-03-25 20:00:00,89.11563502827343,62.29518044479149,70.36738348860543,100.0,70.71343025449742,90.415764
2023-04-09 19:00:00,25.561188569869504,37.21815834414835,79.50608368007367,68.8166893278155,47.76680188053578,99.59519
2022-06-13 15:00:00,72.62671722996149,71.94520140622103,60.97575476502415,100.0,67.80685775182887,87.41078
2023-04-19 18:00:00,76.60706348910419,13.151337145004243,81.07522984755755,86.08539309542327,51.86166356434936,87.81019
2022-09-10 18:00:00,57.15690548716573,47.33251514080954,81.89253453423821,84.31545280944214,60.52790230776759,97.76902
2024-06-25 07:00:00,64.74236291573962,34.34898086543334,68.04524526450683,100.0,54.39419551730128,79.94431
2023-09-12 03:00:00,69.20136353871902,62.59977933736414,89.6764324417467,100.0,72.72302893406548,78.129974
2023-08-07 03:00:00,34.39976052534782,37.60350700793714,84.46482240988912,92.08342274600884,53.60414898547908,89.3412
2024-08-07 14:00:00,82.24864667276955,56.83191508103555,76.04025064071502,100.0,69.01458773172075,77.09488
2022-12-30 18:00:00,24.223293619889184,8.302844472336702,91.82291216870408,54.76873537891514,39.33509756005186,97.33738
2024-04-10 09:00:00,52.46377941938226,,75.28983985092685,100.0,59.7454129537004,99.81218
2022-08-15 07:00:00,26.39082216445939,72.95304236007598,91.26709950517464,94.29360303634932,67.37108324601499,82.896515
2022-10-12 05:00:00,,57.40317990859207,75.91958254529682,100.0,64.02787352328843,87.10357
2022-08-06 11:00:00,24.23241732656001,54.785649840530766,85.05877151672927,77.56857880915108,56.578666849594654,99.89533
2024-07-22 04:00:00,52.46377941938226,49.61001079329634,75.28983985092685,100.0,59.74079172644006,100.5472
2024-06-22 12:00:00,34.375232099434385,56.83060543368155,90.31893903045282,87.01635047894847,62.10190479347139,91.251526
2024-07-21 22:00:00,20.31879963987688,,42.04864473910559,70.13029626711662,39.10218600311437,99.07107
2023-12-03 17:00:00,,51.172633990041454,77.64658203196967,100.0,65.97988131265865,81.66686
2023-01-04 05:00:00,56.4907798544164,8.38265903521102,108.2767284646663,89.32027553500313,,96.39499
2023-04-26 00:00:00,56.529852762001816,22.580863270012177,,97.27389482580234,51.03305862799466,96.45389
2024-04-22 19:00:00,23.818697361155635,,,62.58224694935616,32.71158739519501,100.11695
2022-11-24 19:00:00,,15.532875140124196,63.709794772618295,73.55518667744009,38.407602772814464,98.25939
2024-05-03 03:00:00,83.22025664328066,55.79086936609831,59.77202772255528,100.0,63.64918523679349,94.756805
2023-03-11 08:00:00,52.46377941938226,49.61001079329634,75.28983985092685,100.0,59.81400558286175,100.11242
2023-12-24 19:00:00,65.10938815765213,40.42567341583252,60.58827626753356,95.02695406076045,53.86386089817751,96.28035
2023-12-29 01:00:00,43.54215483257169,64.26187392755045,82.81514844596269,98.89659890495848,65.53216998624247,97.90552
2022-05-01 02:00:00,35.15254727168356,67.7963946642362,83.07905112736499,93.39612087299513,64.62946847233478,73.12272
2024-11-30 17:00:00,84.07177469744539,17.735606319545035,80.17846548145752,98.37238771216671,,96.2258
2022-12-29 12:00:00,84.47567169942283,28.409110806254308,61.2928831826908,100.0,54.28663579232822,99.42888
2024-12-01 17:00:00,17.81259583996192,11.811049315453758,61.92674913515607,64.13261613876726,30.672235427203,88.535
2022-08-15 01:00:00,,48.59113275853461,108.70850738839718,100.0,72.75398416654039,90.73486
2023-10-05 06:00:00,,55.89554658540888,45.31390721128987,100.0,53.8615953492719,88.012314
2024-05-11 04:00:00,68.91515795497008,58.304320046769895,,100.0,67.06424546796461,79.49909
2023-09-01 14:00:00,63.638049737707824,83.65174706395173,55.05214806747568,100.0,68.34958863931664,90.91086
2024-04-27 21:00:00,60.874674576845166,77.89754201776921,,100.0,62.55761603806676,97.00252
2022-11-02 22:00:00,70.39903075510279,45.28959927195925,104.22289523041806,100.0,71.17812783904388,88.61035
2023-02-20 11:00:00,83.90823946712605,23.616571345214176,99.39621381448676,100.0,64.44223870944958,100.28568
2023-11-03 02:00:00,42.85813855377386,85.89854283687913,,100.0,73.00902181479267,83.062325
2024-11-16 13:00:00,64.47810480851501,49.353969049077634,,93.63683092325948,65.63645794536801,94.043915
2023-10-31 23:00:00,65.88414697928029,69.32537390752461,73.38127291299149,100.0,69.30983997111217,82.77523
2024-09-13 06:00:00,,49.61001079329634,75.28983985092685,100.0,59.74805193494116,98.430626
2023-06-27 18:00:00,3.211760363064297,,80.61716322987213,61.06407051656722,47.51392680445497,100.12484
2023-10-20 09:00:00,55.52585740747432,87.63556332123495,61.81323248961806,100.0,70.22014125562994,99.62619
2022-09-08 18:00:00,62.03435691587477,22.370749584739613,91.15521785119108,83.19513789183921,55.0690191544902,98.418976
2024-09-23 03:00:00,,23.07685937345576,,91.1858564173146,48.65915210963607,98.584015
2024-09-06 01:00:00,61.16640445559137,12.29018529628578,,93.8184930103183,52.0953243460125,100.13226
2024-11-24 09:00:00,64.76133175678328,49.89384651358196,92.64466314883312,100.0,,93.78624
2022-11-12 02:00:00,23.25886653493664,53.88259957396285,97.77809172673898,89.98231978274089,61.28552089782291,99.72391
2024-09-15 02:00:00,73.5582370049717,,80.49035618154446,97.86663665356888,58.399273755873615,99.422066
2024-11-05 13:00:00,87.66449923755319,48.85368546563717,53.57122120118628,100.0,60.08175527624206,95.50307
2022-12-16 02:00:00,,14.15354768240701,101.32882412208824,97.7541017640889,55.6741094941609,98.94163
2023-06-29 23:00:00,75.56245088787912,69.56707753757853,93.62766284987327,100.0,77.89937743490579,98.233665
2022-04-22 03:00:00,70.29773424901785,66.63003924494416,91.03368508307004,100.0,74.86175885716746,99.18678
2022-05-26 08:00:00,52.46377941938226,49.61001079329634,75.28983985092685,83.2067311347457,58.19900899460168,99.56732
2024-05-15 17:00:00,55.466631486821655,50.12526695840226,40.91786865990002,74.61467775493466,47.2420361957044,99.072716
